station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PAFA,2020-01-04 12:53,-32.00,M,M,0.00,0.00,0.00,29.72,1008.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 041253Z 00000KT 10SM CLR M36/ A2972 RMK AO2 SLP086 T1356 $,M
PAFA,2020-01-04 13:53,-32.00,M,M,0.00,0.00,0.00,29.72,1008.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 041353Z 00000KT 10SM CLR M36/ A2972 RMK AO2 SLP087 T1356 $,M
PAFA,2020-01-04 14:53,-33.00,M,M,0.00,0.00,0.00,29.73,1009.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 041453Z 00000KT 10SM CLR M36/ A2973 RMK AO2 SLP090 T1361 53003 $,M
PAFA,2020-01-04 15:53,-33.00,M,M,0.00,0.00,0.00,29.74,1009.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 041553Z 00000KT 10SM CLR M36/ A2974 RMK AO2 SLP093 T1361 $,M
PAFA,2020-01-04 16:53,-33.00,M,M,0.00,0.00,0.00,29.75,1009.80,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,PAFA 041653Z 00000KT 10SM SCT100 M36/ A2975 RMK AO2 SLP098 T1361 $,M
PAFA,2020-01-04 17:53,-33.00,M,M,0.00,0.00,0.00,29.77,1010.30,5.00,M,FEW,SCT,BKN,M,200.00,8000.00,10000.00,M,-SN BR,M,M,M,M,M,M,M,PAFA 041753Z 00000KT 5SM -SN BR FEW002 SCT080 BKN100 M36/ A2977 RMK AO2 SNB05 SLP103 -SN IC T1361 11350 21372 53014 $,M
PAFA,2020-01-04 18:53,-33.00,M,M,0.00,0.00,0.00,29.77,1010.60,10.00,M,FEW,SCT,SCT,M,200.00,8000.00,11000.00,M,M,M,M,M,M,M,M,M,PAFA 041853Z 00000KT 10SM FEW002 SCT080 SCT110 M36/ A2977 RMK AO2 SNE52 SLP106 T1361 $,M
PAFA,2020-01-04 19:53,-31.00,M,M,0.00,0.00,0.00,29.79,1011.10,10.00,M,FEW,BKN,OVC,M,200.00,9500.00,14000.00,M,M,M,M,M,M,M,M,M,PAFA 041953Z 00000KT 10SM FEW002 BKN095 OVC140 M35/ A2979 RMK AO2 SLP111 T1350 $,M
PAFA,2020-01-04 20:53,-31.00,M,M,0.00,0.00,0.00,29.80,1011.40,8.00,M,SCT,BKN,BKN,M,200.00,9000.00,11000.00,M,-SN,M,M,M,M,M,M,M,PAFA 042053Z 00000KT 8SM -SN SCT002 BKN090 BKN110 M35/ A2980 RMK AO2 SNB24 SLP114 -SN IC T1350 53011 $,M
PAFA,2020-01-04 21:53,-27.00,-34.00,67.74,0.00,0.00,0.00,29.81,1011.70,10.00,M,SCT,BKN,BKN,M,5000.00,9000.00,12000.00,M,M,M,M,M,M,M,M,-27.00,PAFA 042153Z 00000KT 10SM SCT050 BKN090 BKN120 M33/M37 A2981 RMK AO2 SNE03 SLP117 T13281367 $,M
PAFA,2020-01-04 22:53,-25.10,-32.00,68.38,0.00,0.00,0.00,29.82,1011.90,8.00,M,FEW,SCT,BKN,M,4400.00,8000.00,12000.00,M,VCFG,M,M,M,M,M,M,-25.10,PAFA 042253Z 00000KT 8SM VCFG FEW044 SCT080 BKN120 M32/M36 A2982 RMK AO2 SLP119 VCFG N T13171356 $,M
PAFA,2020-01-04 23:53,-25.10,-31.00,72.66,0.00,0.00,0.00,29.83,1012.30,9.00,M,FEW,SCT,BKN,M,4400.00,8500.00,10000.00,M,VCFG,M,M,M,M,M,M,-25.10,PAFA 042353Z 00000KT 9SM VCFG FEW044 SCT085 BKN100 M32/M35 A2983 RMK AO2 SLP123 VCFG N T13171350 11317 21361 52010 $,M
PAFA,2020-01-05 00:53,-23.10,-29.90,69.41,0.00,0.00,0.00,29.84,1012.60,6.00,M,BKN,BKN,M,M,6000.00,11000.00,M,M,BR,M,M,M,M,M,M,-23.10,PAFA 050053Z 00000KT 6SM BR BKN060 BKN110 M31/M34 A2984 RMK AO2 SLP126 T13061344 $,M
PAFA,2020-01-05 01:53,-24.00,-31.00,68.53,0.00,0.00,0.00,29.84,1012.80,10.00,M,SCT,BKN,BKN,M,4800.00,7000.00,11000.00,M,M,M,M,M,M,M,M,-24.00,PAFA 050153Z 00000KT 10SM SCT048 BKN070 BKN110 M31/M35 A2984 RMK AO2 SLP128 VIS NE 2 1/2 T13111350 $,M
PAFA,2020-01-05 02:53,-23.10,-29.90,69.41,0.00,0.00,0.00,29.84,1012.80,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,-23.10,PAFA 050253Z 00000KT 10SM BKN070 M31/M34 A2984 RMK AO2 SLP128 T13061344 51005 $,M
PAFA,2020-01-05 03:53,-23.10,-29.90,69.41,0.00,0.00,0.00,29.86,1013.30,5.00,M,FEW,OVC,M,M,3500.00,8000.00,M,M,-SN,M,M,M,M,M,M,-23.10,PAFA 050353Z 00000KT 5SM -SN FEW035 OVC080 M31/M34 A2986 RMK AO2 SNB48 SLP133 PRSNT WX -SN IC T13061344 $,M
PAFA,2020-01-05 04:53,-22.00,-29.00,68.80,0.00,0.00,0.00,29.87,1013.60,5.00,M,OVC,M,M,M,5000.00,M,M,M,-SN,M,M,M,M,M,M,-22.00,PAFA 050453Z 00000KT 5SM -SN OVC050 M30/M34 A2987 RMK AO2 SLP136 PRSNT WC -SN IC T13001339 $,M
PAFA,2020-01-05 05:53,-22.00,-29.00,68.80,0.00,0.00,0.00,29.88,1013.90,6.00,M,OVC,M,M,M,6000.00,M,M,M,-SN,M,M,M,M,M,M,-22.00,PAFA 050553Z 00000KT 6SM -SN OVC060 M30/M34 A2988 RMK AO2 SLP139 PRSNT WX -SN IC T13001339 11300 21317 51011 $,M
PAFA,2020-01-05 06:53,-22.00,-29.00,68.80,0.00,0.00,0.00,29.88,1014.10,9.00,M,BKN,OVC,M,M,5500.00,7000.00,M,M,-SN,M,M,M,M,M,M,-22.00,PAFA 050653Z 00000KT 9SM -SN BKN055 OVC070 M30/M34 A2988 RMK AO2 SLP141 PRSNT WX -SN IC T13001339 $,M
PAFA,2020-01-05 07:53,-25.10,-31.00,72.66,0.00,0.00,0.00,29.88,1014.10,10.00,M,FEW,M,M,M,9000.00,M,M,M,-SN,M,M,M,M,M,M,-25.10,PAFA 050753Z 00000KT 10SM -SN FEW090 M32/M35 A2988 RMK AO2 SLP141 PRSNT WX -SN IC PCPN VRY LGT T13171350 $,M
PAFA,2020-01-05 08:53,-27.00,-34.00,67.74,0.00,0.00,0.00,29.89,1014.30,10.00,M,FEW,M,M,M,9000.00,M,M,M,-SN,M,M,M,M,M,M,-27.00,PAFA 050853Z 00000KT 10SM -SN FEW090 M33/M37 A2989 RMK AO2 SLP143 PRSNT WX SN IC PCPN VRY LGT T13281367 413001372 53003 $,M
PAFA,2020-01-05 09:53,-29.00,-36.00,67.84,0.00,0.00,0.00,29.89,1014.30,10.00,M,FEW,M,M,M,9000.00,M,M,M,-SN,M,M,M,M,M,M,-29.00,PAFA 050953Z 00000KT 10SM -SN FEW090 M34/M38 A2989 RMK AO2 SLP143 PRSNT WX SN IC PCPN VRY LGT T13391378 $,M
PAFA,2020-01-05 10:53,-31.00,M,M,0.00,0.00,0.00,29.89,1014.40,6.00,M,FEW,M,M,M,9000.00,M,M,M,BR,M,M,M,M,M,M,M,PAFA 051053Z 00000KT 6SM BR FEW090 M35/ A2989 RMK AO2 SNE51 SLP144 T1350 $,M
PAFA,2020-01-05 11:53,-31.00,M,M,0.00,0.00,0.00,29.90,1014.60,7.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,PAFA 051153Z 00000KT 7SM FEW090 M35/ A2990 RMK AO2 SLP146 T1350 11300 21356 53004 $,M
PAFA,2020-01-05 12:53,-33.00,M,M,0.00,0.00,0.00,29.89,1014.50,5.00,M,FEW,M,M,M,9000.00,M,M,M,BR,M,M,M,M,M,M,M,PAFA 051253Z 00000KT 5SM BR FEW090 M36/ A2989 RMK AO2 SLP145 T1361 $,M
PAFA,2020-01-05 13:53,-33.00,M,M,0.00,0.00,0.00,29.89,1014.40,4.00,M,FEW,M,M,M,9000.00,M,M,M,BR,M,M,M,M,M,M,M,PAFA 051353Z 00000KT 4SM BR FEW090 M36/ A2989 RMK AO2 SLP144 T1361 $,M
PAFA,2020-01-05 14:53,-33.00,M,M,0.00,0.00,0.00,29.89,1014.50,4.00,M,FEW,M,M,M,10000.00,M,M,M,-SN BR,M,M,M,M,M,M,M,PAFA 051453Z 00000KT 4SM -SN BR FEW100 M36/ A2989 RMK AO2 SNB50 SLP145 SN IC T1361 55001 $,M
PAFA,2020-01-05 15:53,-34.00,M,M,0.00,0.00,0.00,29.90,1014.70,4.00,M,FEW,M,M,M,10000.00,M,M,M,-SN BR,M,M,M,M,M,M,M,PAFA 051553Z 00000KT 4SM -SN BR FEW100 M37/ A2990 RMK AO2 SLP147 SN IC T1367 $,M
PAFA,2020-01-05 16:53,-36.00,M,M,0.00,0.00,0.00,29.90,1014.90,4.00,M,FEW,M,M,M,10000.00,M,M,M,-SN BR,M,M,M,M,M,M,M,PAFA 051653Z 00000KT 4SM -SN BR FEW100 M38/ A2990 RMK AO2 SLP149 SN IC T1378 $,M
PAFA,2020-01-05 17:53,-36.00,M,M,0.00,0.00,0.00,29.92,1015.30,5.00,M,SCT,SCT,M,M,300.00,10000.00,M,M,-SN BR,M,M,M,M,M,M,M,PAFA 051753Z 00000KT 5SM -SN BR SCT003 SCT100 M38/ A2992 RMK AO2 SLP153 SN IC T1378 11350 21378 53008 $,M
PAFA,2020-01-05 18:53,-36.00,M,M,0.00,0.00,0.00,29.93,1015.90,3.00,M,SCT,SCT,M,M,300.00,8000.00,M,M,-SN BR,M,M,M,M,M,M,M,PAFA 051853Z 00000KT 3SM -SN BR SCT003 SCT080 M38/ A2993 RMK AO2 SLP159 SN IC T1378 $,M
PAFA,2020-01-05 19:53,-34.00,M,M,70.00,3.00,0.00,29.94,1016.00,4.00,M,BKN,BKN,BKN,M,500.00,8000.00,10000.00,M,-SN BR,M,M,M,M,M,M,M,PAFA 051953Z 07003KT 4SM -SN BR BKN005 BKN080 BKN100 M37/ A2994 RMK AO2 SLP160 SN IC T1367 $,M
PAFA,2020-01-05 20:53,-29.00,-36.00,67.84,0.00,0.00,0.00,29.94,1016.20,7.00,M,FEW,BKN,BKN,M,500.00,4400.00,7500.00,M,VCFG,M,M,M,M,M,M,-29.00,PAFA 052053Z 00000KT 7SM VCFG FEW005 BKN044 BKN075 M34/M38 A2994 RMK AO2 SNE48 SLP162 N-NE SE T13391378 51008 $,M
PAFA,2020-01-05 21:53,-29.90,M,M,0.00,0.00,0.00,29.95,1016.40,4.00,M,SCT,BKN,BKN,M,700.00,2600.00,10000.00,M,BR,M,M,M,M,M,M,M,PAFA 052153Z 00000KT 4SM BR SCT007 BKN026 BKN100 M34/ A2995 RMK AO2 SNB16E52 SLP164 T1344 $,M
PAFA,2020-01-05 22:53,-31.00,M,M,0.00,0.00,0.00,29.95,1016.70,8.00,M,FEW,SCT,SCT,M,3500.00,7000.00,9000.00,M,M,M,M,M,M,M,M,M,PAFA 052253Z 00000KT 8SM FEW035 SCT070 SCT090 M35/ A2995 RMK AO2 SLP167 T1350 $,M
PAFA,2020-01-05 23:53,-32.00,M,M,0.00,0.00,0.00,29.96,1016.90,5.00,M,FEW,SCT,BKN,M,3500.00,8000.00,9500.00,M,BR,M,M,M,M,M,M,M,PAFA 052353Z 00000KT 5SM BR FEW035 SCT080 BKN095 M36/ A2996 RMK AO2 SLP169 T1356 11339 21383 53007 $,M
PAFA,2020-01-06 00:53,-29.00,-36.00,67.84,120.00,3.00,0.00,29.97,1017.20,10.00,M,FEW,BKN,BKN,M,6500.00,7500.00,15000.00,M,M,M,M,M,M,M,M,-41.05,PAFA 060053Z 12003KT 10SM FEW065 BKN075 BKN150 M34/M38 A2997 RMK AO2 SLP172 T13391378 $,M
PAFA,2020-01-06 01:53,-27.00,-34.00,67.74,0.00,0.00,0.00,29.97,1017.20,10.00,M,SCT,BKN,M,M,8000.00,10000.00,M,M,M,M,M,M,M,M,M,-27.00,PAFA 060153Z 00000KT 10SM SCT080 BKN100 M33/M37 A2997 RMK AO2 SLP172 T13281367 $,M
PAFA,2020-01-06 02:53,-26.00,-33.00,68.26,0.00,0.00,0.00,29.98,1017.60,10.00,M,BKN,OVC,M,M,3300.00,8000.00,M,M,M,M,M,M,M,M,M,-26.00,PAFA 060253Z 00000KT 10SM BKN033 OVC080 M32/M36 A2998 RMK AO2 SLP176 T13221361 53007 $,M
PAFA,2020-01-06 03:53,-26.00,-33.00,68.26,0.00,0.00,0.00,29.99,1017.90,7.00,M,BKN,OVC,M,M,1300.00,12000.00,M,M,-SN,M,M,M,M,M,M,-26.00,PAFA 060353Z 00000KT 7SM -SN BKN013 OVC120 M32/M36 A2999 RMK AO2 SNB02 SLP179 PRSNT WX SN IC T13221361 $,M
PAFA,2020-01-06 04:53,-27.90,-35.00,67.61,0.00,0.00,0.00,30.00,1018.20,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-27.90,PAFA 060453Z 00000KT 10SM FEW110 M33/M37 A3000 RMK AO2 SNE36 SLP182 T13331372 $,M
PAFA,2020-01-06 05:53,-29.90,M,M,150.00,3.00,0.00,30.01,1018.60,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,PAFA 060553Z 15003KT 10SM FEW110 M34/ A3001 RMK AO2 SLP186 T1344 11317 21356 $,M
PAFA,2020-01-06 06:53,-31.00,M,M,0.00,0.00,0.00,30.01,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 060653Z 00000KT 10SM CLR M35/ A3001 RMK AO2 SLP188 T1350 $,M
PAFA,2020-01-06 07:53,-31.00,M,M,0.00,0.00,0.00,30.01,1018.80,7.00,M,SCT,BKN,M,M,7000.00,8500.00,M,M,M,M,M,M,M,M,M,M,PAFA 060753Z 00000KT 7SM SCT070 BKN085 M35/ A3001 RMK AO2 SLP188 PWR PLANT PLUME NE T1350 $,M
PAFA,2020-01-06 08:53,-27.00,-33.00,72.02,0.00,0.00,0.00,30.02,1018.80,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,-27.00,PAFA 060853Z 00000KT 10SM OVC060 M33/M36 A3002 RMK AO2 SLP188 T13281361 413171383 51004 $,M
PAFA,2020-01-06 09:53,-24.00,-31.00,68.53,0.00,0.00,0.00,30.03,1019.10,8.00,M,OVC,M,M,M,6500.00,M,M,M,-SN,M,M,M,M,M,M,-24.00,PAFA 060953Z 00000KT 8SM -SN OVC065 M31/M35 A3003 RMK AO2 SNB15 SLP191 T13111350 $,M
PAFA,2020-01-06 10:53,-22.00,-29.00,68.80,0.00,0.00,0.00,30.03,1019.30,8.00,M,OVC,M,M,M,6000.00,M,M,M,-SN,M,M,M,M,M,M,-22.00,PAFA 061053Z 00000KT 8SM -SN OVC060 M30/M34 A3003 RMK AO2 SLP193 T13001339 $,M
PAFA,2020-01-06 11:53,-22.00,-29.00,68.80,0.00,0.00,0.00,30.04,1019.50,8.00,M,OVC,M,M,M,6000.00,M,M,M,-SN,M,M,M,M,M,M,-22.00,PAFA 061153Z 00000KT 8SM -SN OVC060 M30/M34 A3004 RMK AO2 SLP195 T13001339 11294 21367 51007 $,M
PAFA,2020-01-06 12:53,-26.00,-32.00,71.75,0.00,0.00,0.00,30.04,1019.40,9.00,M,BKN,M,M,M,10000.00,M,M,M,-SN,M,M,M,M,M,M,-26.00,PAFA 061253Z 00000KT 9SM -SN BKN100 M32/M36 A3004 RMK AO2 SLP194 T13221356 $,M
PAFA,2020-01-06 13:53,-29.90,M,M,0.00,0.00,0.00,30.04,1019.40,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,PAFA 061353Z 00000KT 10SM FEW050 M34/ A3004 RMK AO2 SNE27 SLP194 T1344 $,M
PAFA,2020-01-06 14:53,-31.00,M,M,0.00,0.00,0.00,30.04,1019.50,8.00,M,FEW,FEW,M,M,200.00,5000.00,M,M,M,M,M,M,M,M,M,M,PAFA 061453Z 00000KT 8SM FEW002 FEW050 M35/ A3004 RMK AO2 SLP195 T1350 53000 $,M
PAFA,2020-01-06 15:53,-32.00,M,M,0.00,0.00,0.00,30.04,1019.50,6.00,M,SCT,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,M,PAFA 061553Z 00000KT 6SM BR SCT002 M36/ A3004 RMK AO2 SLP195 T1356 $,M
PAFA,2020-01-06 16:53,-34.00,M,M,0.00,0.00,0.00,30.05,1020.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 061653Z 00000KT 10SM CLR M37/ A3005 RMK AO2 SLP200 T1367 $,M
PAFA,2020-01-06 17:53,-35.00,M,M,0.00,0.00,0.00,30.06,1020.30,9.00,M,FEW,FEW,M,M,400.00,7500.00,M,M,VCFG,M,M,M,M,M,M,M,PAFA 061753Z 00000KT 9SM VCFG FEW004 FEW075 M37/ A3006 RMK AO2 SLP203 VCFG N T1372 11300 21389 53007 $,M
PAFA,2020-01-06 18:53,-34.00,M,M,0.00,0.00,0.00,30.08,1020.90,10.00,M,FEW,FEW,SCT,M,400.00,7000.00,15000.00,M,VCFG,M,M,M,M,M,M,M,PAFA 061853Z 00000KT 10SM VCFG FEW004 FEW070 SCT150 M37/ A3008 RMK AO2 SLP209 VCFG N VIS LWR N T1367 $,M
PAFA,2020-01-06 19:53,-36.00,M,M,0.00,0.00,0.00,30.08,1021.00,8.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,VCFG,M,M,M,M,M,M,M,PAFA 061953Z 00000KT 8SM VCFG FEW004 FEW080 M38/ A3008 RMK AO2 SLP210 VCFG N-NE VIS LWR N-NE T1378 $,M
PAFA,2020-01-06 20:53,-35.00,M,M,0.00,0.00,0.00,30.09,1021.40,10.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,M,M,M,M,M,M,M,M,PAFA 062053Z 00000KT 10SM FEW004 FEW080 M37/ A3009 RMK AO2 SLP214 VIS LWR N-NE T1372 51012 $,M
PAFA,2020-01-06 21:53,-35.00,M,M,0.00,0.00,0.00,30.10,1021.40,6.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,-SN BR,M,M,M,M,M,M,M,PAFA 062153Z 00000KT 6SM -SN BR FEW004 FEW080 M37/ A3010 RMK AO2 SNB03 SLP214 -SN IC VIS LWR N-NE T1372 $,M
PAFA,2020-01-06 22:53,-33.00,M,M,0.00,0.00,0.00,30.11,1021.70,6.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,-SN BR,M,M,M,M,M,M,M,PAFA 062253Z 00000KT 6SM -SN BR FEW004 FEW080 M36/ A3011 RMK AO2 SLP217 -SN IC VIS LWR N-NE T1361,M
PAFA,2020-01-06 23:53,-35.00,M,M,0.00,0.00,0.00,30.10,1021.60,6.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,-SN BR,M,M,M,M,M,M,M,PAFA 062353Z 00000KT 6SM -SN BR FEW004 FEW080 M37/ A3010 RMK AO2 SLP216 -SN IC VIS LWR N-NE T1372 11361 21383 50003,M
PAFA,2020-01-07 00:53,-35.00,M,M,0.00,0.00,0.00,30.11,1022.10,6.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,BR,M,M,M,M,M,M,M,PAFA 070053Z 00000KT 6SM BR FEW004 FEW080 M37/ A3011 RMK AO2 SNE53 SLP221 T1372,M
PAFA,2020-01-07 01:53,-36.00,M,M,0.00,0.00,0.00,30.12,1022.50,7.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,M,M,M,M,M,M,M,M,PAFA 070153Z 00000KT 7SM FEW004 FEW080 M38/ A3012 RMK AO2 SLP225 VIS LWR N-NE T1378,M
PAFA,2020-01-07 02:53,-36.00,M,M,0.00,0.00,0.00,30.13,1022.80,4.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,BR,M,M,M,M,M,M,M,PAFA 070253Z 00000KT 4SM BR FEW004 FEW080 M38/ A3013 RMK AO2 SLP228 T1378 52009,M
PAFA,2020-01-07 03:53,-38.00,M,M,0.00,0.00,0.00,30.13,1022.80,4.00,M,FEW,FEW,M,M,400.00,8000.00,M,M,BR,M,M,M,M,M,M,M,PAFA 070353Z 00000KT 4SM BR FEW004 FEW080 M39/ A3013 RMK AO2 SLP228 T1389,M
PAFA,2020-01-07 04:53,-38.00,M,M,0.00,0.00,0.00,30.14,1023.10,4.00,M,FEW,FEW,M,M,200.00,8000.00,M,M,BR,M,M,M,M,M,M,M,PAFA 070453Z 00000KT 4SM BR FEW002 FEW080 M39/ A3014 RMK AO2 SLP231 T1389,M
PAFA,2020-01-07 05:53,-37.00,M,M,0.00,0.00,0.00,30.15,1023.60,6.00,M,FEW,FEW,M,M,200.00,8000.00,M,M,BR,M,M,M,M,M,M,M,PAFA 070553Z 00000KT 6SM BR FEW002 FEW080 M38/ A3015 RMK AO2 SLP236 T1383 11367 21394 53007,M
PAFA,2020-01-07 06:53,-36.00,M,M,0.00,0.00,0.00,30.16,1023.70,1.75,M,FEW,FEW,M,M,200.00,10000.00,M,M,BR,M,M,M,M,M,M,M,PAFA 070653Z 00000KT 1 3/4SM BR FEW002 FEW100 M38/ A3016 RMK AO2 SLP237 T1378,M
PAFA,2020-01-07 07:53,-38.00,M,M,0.00,0.00,0.00,30.16,1023.80,2.50,M,FEW,FEW,M,M,200.00,10000.00,M,M,BR,M,M,M,M,M,M,M,PAFA 070753Z 00000KT 2 1/2SM BR FEW002 FEW100 M39/ A3016 RMK AO2 SLP238 T1389,M
PAFA,2020-01-07 08:53,-37.00,M,M,0.00,0.00,0.00,30.17,1024.20,3.00,M,SCT,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,M,PAFA 070853Z 00000KT 3SM BR SCT004 M38/ A3017 RMK AO2 SLP242 VIS HYR N-NE T1383 412941394 53006,M
PAFA,2020-01-07 09:53,-36.00,M,M,60.00,4.00,0.00,30.17,1024.00,3.00,M,SCT,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,M,PAFA 070953Z 06004KT 3SM BR SCT004 M38/ A3017 RMK AO2 SLP240 T1378,M
PAFA,2020-01-07 10:53,-35.00,M,M,0.00,0.00,0.00,30.18,1024.50,3.00,M,SCT,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,M,PAFA 071053Z 00000KT 3SM BR SCT004 M37/ A3018 RMK AO2 SLP245 T1372,M
PAFA,2020-01-07 11:53,-36.00,M,M,0.00,0.00,0.00,30.18,1024.40,6.00,M,SCT,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,M,PAFA 071153Z 00000KT 6SM BR SCT004 M38/ A3018 RMK AO2 SLP244 T1378 11367 21389 53002,M
PAFA,2020-01-07 12:53,-35.00,M,M,0.00,0.00,0.00,30.18,1024.40,5.00,M,FEW,BKN,M,M,400.00,4000.00,M,M,BR,M,M,M,M,M,M,M,PAFA 071253Z 00000KT 5SM BR FEW004 BKN040 M37/ A3018 RMK AO2 SLP244 T1372,M
PAFA,2020-01-07 13:53,-34.00,M,M,0.00,0.00,0.00,30.18,1024.30,4.00,M,FEW,BKN,BKN,M,600.00,3000.00,7000.00,M,-SN BR,M,M,M,M,M,M,M,PAFA 071353Z 00000KT 4SM -SN BR FEW006 BKN030 BKN070 M37/ A3018 RMK AO2 SNB45 SLP243 T1367,M
PAFA,2020-01-07 14:53,-32.00,M,M,270.00,3.00,0.00,30.17,1024.00,3.00,M,FEW,FEW,BKN,M,500.00,1700.00,7000.00,M,-SN BR,M,M,M,M,M,M,M,PAFA 071453Z 27003KT 3SM -SN BR FEW005 FEW017 BKN070 M36/ A3017 RMK AO2 SLP240 T1356 58003,M
PAFA,2020-01-07 15:53,-31.00,M,M,0.00,0.00,0.00,30.17,1024.00,2.00,M,FEW,SCT,BKN,M,500.00,1700.00,3000.00,M,-SN BR,M,M,M,M,M,M,M,PAFA 071553Z 00000KT 2SM -SN BR FEW005 SCT017 BKN030 M35/ A3017 RMK AO2 SLP240 T1350,M
PAFA,2020-01-07 16:53,-29.00,-37.00,64.47,0.00,0.00,0.00,30.17,1024.00,4.00,M,FEW,BKN,OVC,M,2500.00,4500.00,7000.00,M,-SN BR,M,M,M,M,M,M,-29.00,PAFA 071653Z 00000KT 4SM -SN BR FEW025 BKN045 OVC070 M34/M38 A3017 RMK AO2 SLP240 T13391383,M
PAFA,2020-01-07 17:53,-27.00,-35.00,64.41,0.00,0.00,0.00,30.16,1023.70,2.00,M,BKN,OVC,M,M,2200.00,3400.00,M,M,-SN BR,M,M,M,M,M,M,-27.00,PAFA 071753Z 00000KT 2SM -SN BR BKN022 OVC034 M33/M37 A3016 RMK AO2 SLP237 T13281372 11328 21378 58002,M
PAFA,2020-01-07 18:53,-26.00,-33.00,68.26,0.00,0.00,0.00,30.16,1023.70,3.00,M,BKN,OVC,M,M,2200.00,3800.00,M,M,-SN BR,M,M,M,M,M,M,-26.00,PAFA 071853Z 00000KT 3SM -SN BR BKN022 OVC038 M32/M36 A3016 RMK AO2 SLP237 T13221361,M
PAFA,2020-01-07 19:53,-25.10,-33.00,65.05,0.00,0.00,0.00,30.16,1023.70,3.00,M,SCT,OVC,M,M,2000.00,4400.00,M,M,-SN BR,M,M,M,M,M,M,-25.10,PAFA 071953Z 00000KT 3SM -SN BR SCT020 OVC044 M32/M36 A3016 RMK AO2 SLP237 T13171361,M
PAFA,2020-01-07 20:53,-25.10,-32.00,68.38,0.00,0.00,0.00,30.15,1023.40,2.00,M,SCT,OVC,M,M,2200.00,3400.00,M,M,-SN BR,M,M,M,M,M,M,-25.10,PAFA 072053Z 00000KT 2SM -SN BR SCT022 OVC034 M32/M36 A3015 RMK AO2 SLP234 T13171356 58003,M
PAFA,2020-01-07 21:53,-25.10,-32.00,68.38,0.00,0.00,0.00,30.14,1023.10,3.00,M,SCT,BKN,OVC,M,2200.00,3400.00,5500.00,M,-SN BR,M,M,M,M,M,M,-25.10,PAFA 072153Z 00000KT 3SM -SN BR SCT022 BKN034 OVC055 M32/M36 A3014 RMK AO2 TWR VIS 4 SLP231 T13171356,M
PAFA,2020-01-07 22:53,-26.00,-33.00,68.26,0.00,0.00,0.00,30.15,1023.20,5.00,M,SCT,BKN,BKN,M,1600.00,4500.00,9000.00,M,-SN BR,M,M,M,M,M,M,-26.00,PAFA 072253Z 00000KT 5SM -SN BR SCT016 BKN045 BKN090 M32/M36 A3015 RMK AO2 SLP232 T13221361,M
PAFA,2020-01-07 23:53,-27.90,-35.00,67.61,M,M,0.00,30.14,1023.00,M,M,SCT,BKN,BKN,M,1400.00,4000.00,9000.00,M,-SN BR,M,M,M,M,M,M,M,PAFA 072353Z 00000KTKT 10SMSM -SN BR SCT014 BKN040 BKN090 M33/M37 A3014 RMK SLP230 T13331372 11317 21339 56004,M
PAFA,2020-01-08 00:53,-29.90,M,M,0.00,0.00,0.00,30.13,1022.80,5.00,M,SCT,SCT,BKN,M,1400.00,5500.00,9000.00,M,BR,M,M,M,M,M,M,M,PAFA 080053Z 00000KT 5SM BR SCT014 SCT055 BKN090 M34/ A3013 RMK SNE48 SLP228 T1344 VIA AUTODIAL,M
